Fill  	0.60	s	0.0121	0.0087	0.0013	0.0081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.50	s	0.0121	0.0087	0.0013	0.0081
Fill  	0.40	s	0.0121	0.0087	0.0013	0.0081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.30	s	0.0121	0.0087	0.0013	0.0081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.20	s	0.0121	0.0087	0.0013	0.0081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.10	s	0.0121	0.0087	0.0013	0.0081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.00	s	0.0121	0.0087	0.0013	0.0081                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.40	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.30	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.20	s	0.0000	0.0000	0.0000	0.0000
Vent  	0.10	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.00	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
6/21/2022 2:14:11 PM	01  PROG 1  PD    	Lo Pressure 0.0121 Lo Pressure  0.0087 Lo Pressure  0.0013 Lo Pressure  0.0081

Clamp1	0.00	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.40	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.30	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.20	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.10	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.00	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.90	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.80	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.70	s	0.0122	0.0087	0.0015	0.0082
Fill  	0.60	s	0.0122	0.0087	0.0015	0.0082
Fill  	0.50	s	0.0122	0.0087	0.0015	0.0082
Fill  	0.40	s	0.0122	0.0087	0.0015	0.0082
Fill  	0.30	s	0.0122	0.0087	0.0015	0.0082
Fill  	0.20	s	0.0122	0.0087	0.0015	0.0082
Fill  	0.10	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.00	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.40	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.30	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.20	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.10	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.00	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
6/21/2022 2:15:18 PM	01  PROG 1  PD    	Lo Pressure 0.0122 Lo Pressure  0.0087 Lo Pressure  0.0015 Lo Pressure  0.0082

Clamp1	0.00	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.40	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.30	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.20	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.10	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	1.00	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.90	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.80	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.70	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.60	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.50	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.40	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.30	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.20	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.10	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Fill  	0.00	s	0.0122	0.0087	0.0015	0.0082                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.40	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.30	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Vent  	0.20	s	0.0000	0.0000	0.0000	0.0000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
